budget,dataset,dense_weight,latency_query_ms,method,mrr@10,ndcg@10,recall@100,seed,split,test_query_count,validation_mrr@10,validation_ndcg@10,validation_query_count,bm25_ndcg@10,dense_ndcg@10,average_single_ndcg@10,best_single_ndcg@10,worst_single_ndcg@10,bm25_mrr@10,dense_mrr@10,average_single_mrr@10,best_single_mrr@10,worst_single_mrr@10,bm25_recall@100,dense_recall@100,average_single_recall@100,best_single_recall@100,worst_single_recall@100,ndcg@10_delta_vs_average_single,ndcg@10_delta_vs_best_single,mrr@10_delta_vs_average_single,mrr@10_delta_vs_best_single,recall@100_delta_vs_average_single,recall@100_delta_vs_best_single,ndcg_regret_vs_best_single,average_single_ndcg_regret,worst_single_ndcg_regret,worst_case_regret_reduction
20,scifact,,21.46252873668952,rrf,0.6651811151811152,0.7051411882674138,0.8871794871794871,149,test,195,,,105,0.673843206476677,0.6435197528003891,0.658681479638533,0.673843206476677,0.6435197528003891,0.6426048026048026,0.6071998371998373,0.6249023199023199,0.6426048026048026,0.6071998371998373,0.8411111111111111,0.8369230769230769,0.839017094017094,0.8411111111111111,0.8369230769230769,0.046459708628880825,0.03129798179073684,0.0402787952787953,0.02257631257631265,0.048162393162393125,0.046068376068375994,-0.03129798179073684,0.015161726838143985,0.03032345367628786,2.0321377678430816
20,scifact,,21.46252873668952,zscore_fusion,0.6868396418396419,0.7193034771369516,0.8871794871794871,149,test,195,,,105,0.673843206476677,0.6435197528003891,0.658681479638533,0.673843206476677,0.6435197528003891,0.6426048026048026,0.6071998371998373,0.6249023199023199,0.6426048026048026,0.6071998371998373,0.8411111111111111,0.8369230769230769,0.839017094017094,0.8411111111111111,0.8369230769230769,0.06062199749841868,0.04546027066027469,0.06193732193732193,0.044234839234839285,0.048162393162393125,0.046068376068375994,-0.04546027066027469,0.015161726838143985,0.03032345367628786,2.499178528461071
20,scifact,,21.46252873668952,minmax_fusion,0.6788013838013839,0.7062795266560877,0.8615384615384616,149,test,195,,,105,0.673843206476677,0.6435197528003891,0.658681479638533,0.673843206476677,0.6435197528003891,0.6426048026048026,0.6071998371998373,0.6249023199023199,0.6426048026048026,0.6071998371998373,0.8411111111111111,0.8369230769230769,0.839017094017094,0.8411111111111111,0.8369230769230769,0.04759804701755477,0.03243632017941078,0.05389906389906396,0.03619658119658131,0.022521367521367575,0.020427350427350444,-0.03243632017941078,0.015161726838143985,0.03032345367628786,2.0696776338763527
20,scifact,0.5,21.46252873668952,validation_weighted_fusion,0.6868396418396419,0.7193034771369516,0.8871794871794871,149,test,195,0.6442290249433106,0.6815456171059758,105,0.673843206476677,0.6435197528003891,0.658681479638533,0.673843206476677,0.6435197528003891,0.6426048026048026,0.6071998371998373,0.6249023199023199,0.6426048026048026,0.6071998371998373,0.8411111111111111,0.8369230769230769,0.839017094017094,0.8411111111111111,0.8369230769230769,0.06062199749841868,0.04546027066027469,0.06193732193732193,0.044234839234839285,0.048162393162393125,0.046068376068375994,-0.04546027066027469,0.015161726838143985,0.03032345367628786,2.499178528461071
20,scifact,,5.8914951966774725,bm25,0.6620492470492471,0.6889792845861449,0.8441025641025641,181,test,195,,,105,0.6889792845861449,0.6469522986323201,0.6679657916092325,0.6889792845861449,0.6469522986323201,0.6620492470492471,0.6004680504680504,0.6312586487586487,0.6620492470492471,0.6004680504680504,0.8441025641025641,0.8497435897435897,0.8469230769230769,0.8497435897435897,0.8441025641025641,0.02101349297691235,0.0,0.03079059829059838,0.0,-0.002820512820512766,-0.005641025641025532,0.0,0.02101349297691235,0.042026985953824814,1.0
20,scifact,,15.571033540012044,dense,0.6004680504680504,0.6469522986323201,0.8497435897435897,181,test,195,,,105,0.6889792845861449,0.6469522986323201,0.6679657916092325,0.6889792845861449,0.6469522986323201,0.6620492470492471,0.6004680504680504,0.6312586487586487,0.6620492470492471,0.6004680504680504,0.8441025641025641,0.8497435897435897,0.8469230769230769,0.8497435897435897,0.8441025641025641,-0.021013492976912462,-0.042026985953824814,-0.03079059829059827,-0.06158119658119665,0.002820512820512766,0.0,0.042026985953824814,0.02101349297691235,0.042026985953824814,0.0
20,scifact,,21.46252873668952,rrf,0.6733292633292634,0.7103088928087077,0.8923076923076924,181,test,195,,,105,0.6889792845861449,0.6469522986323201,0.6679657916092325,0.6889792845861449,0.6469522986323201,0.6620492470492471,0.6004680504680504,0.6312586487586487,0.6620492470492471,0.6004680504680504,0.8441025641025641,0.8497435897435897,0.8469230769230769,0.8497435897435897,0.8441025641025641,0.04234310119947515,0.0213296082225628,0.04207061457061467,0.011280016280016292,0.04538461538461547,0.0425641025641027,-0.0213296082225628,0.02101349297691235,0.042026985953824814,1.5075217205915674
20,scifact,,21.46252873668952,zscore_fusion,0.7012087912087912,0.7287155671184213,0.8871794871794871,181,test,195,,,105,0.6889792845861449,0.6469522986323201,0.6679657916092325,0.6889792845861449,0.6469522986323201,0.6620492470492471,0.6004680504680504,0.6312586487586487,0.6620492470492471,0.6004680504680504,0.8441025641025641,0.8497435897435897,0.8469230769230769,0.8497435897435897,0.8441025641025641,0.06074977550918881,0.03973628253227646,0.06995014245014253,0.039159544159544146,0.04025641025641025,0.03743589743589748,-0.03973628253227646,0.02101349297691235,0.042026985953824814,1.9454944633891862
20,scifact,,21.46252873668952,minmax_fusion,0.6943345543345543,0.7184853411343948,0.8717948717948718,181,test,195,,,105,0.6889792845861449,0.6469522986323201,0.6679657916092325,0.6889792845861449,0.6469522986323201,0.6620492470492471,0.6004680504680504,0.6312586487586487,0.6620492470492471,0.6004680504680504,0.8441025641025641,0.8497435897435897,0.8469230769230769,0.8497435897435897,0.8441025641025641,0.050519549525162244,0.029506056548249893,0.06307590557590559,0.03228530728530721,0.024871794871794917,0.02205128205128215,-0.029506056548249893,0.02101349297691235,0.042026985953824814,1.7020740573846598
20,scifact,0.8,21.46252873668952,validation_weighted_fusion,0.6728530728530729,0.7031432015158597,0.8497435897435897,181,test,195,0.6377324263038548,0.6687818904252736,105,0.6889792845861449,0.6469522986323201,0.6679657916092325,0.6889792845861449,0.6469522986323201,0.6620492470492471,0.6004680504680504,0.6312586487586487,0.6620492470492471,0.6004680504680504,0.8441025641025641,0.8497435897435897,0.8469230769230769,0.8497435897435897,0.8441025641025641,0.03517740990662721,0.01416391692971486,0.041594424094424265,0.010803825803825884,0.002820512820512766,0.0,-0.01416391692971486,0.02101349297691235,0.042026985953824814,1.3370195746437015
50,scifact,,5.8914951966774725,bm25,0.6407244607244608,0.6762632809912035,0.875897435897436,19,test,195,,,105,0.6762632809912035,0.6673698109830799,0.6718165459871417,0.6762632809912035,0.6673698109830799,0.6407244607244608,0.6284452584452584,0.6345848595848596,0.6407244607244608,0.6284452584452584,0.875897435897436,0.9076923076923076,0.8917948717948718,0.9076923076923076,0.875897435897436,0.004446735004061786,0.0,0.006139601139601214,0.0,-0.015897435897435863,-0.031794871794871615,0.0,0.004446735004061786,0.008893470008123572,1.0
