budget,dataset,dense_weight,latency_query_ms,method,mrr@10,ndcg@10,recall@100,seed,split,test_query_count,validation_mrr@10,validation_ndcg@10,validation_query_count
50,scifact,0.5,21.462528736689517,validation_weighted_fusion,0.6666096866096866,0.6967583641630137,0.9230769230769231,109,test,195,0.6897845804988663,0.7285514955575766,105
50,scifact,,5.8914951966774725,bm25,0.6426048026048026,0.673843206476677,0.8762393162393163,149,test,195,,,105
50,scifact,,15.571033540012044,dense,0.6071998371998373,0.6435197528003891,0.8953846153846153,149,test,195,,,105
50,scifact,,21.462528736689517,rrf,0.6637098087098088,0.703391534110116,0.9312820512820512,149,test,195,,,105
50,scifact,,21.462528736689517,zscore_fusion,0.696023606023606,0.7258252601046654,0.9312820512820512,149,test,195,,,105
50,scifact,,21.462528736689517,minmax_fusion,0.6887525437525438,0.7182779368328335,0.9107692307692308,149,test,195,,,105
50,scifact,0.6,21.462528736689517,validation_weighted_fusion,0.6895706145706146,0.7217905830106308,0.9107692307692308,149,test,195,0.6408843537414967,0.676761403958916,105
50,scifact,,5.8914951966774725,bm25,0.6620492470492471,0.6889792845861449,0.8894871794871795,181,test,195,,,105
50,scifact,,15.571033540012044,dense,0.6004680504680504,0.6469522986323201,0.8825641025641026,181,test,195,,,105
50,scifact,,21.462528736689517,rrf,0.6677126577126576,0.7054709736269394,0.9415384615384615,181,test,195,,,105
50,scifact,,21.462528736689517,zscore_fusion,0.6985307285307285,0.7286394222483616,0.9364102564102564,181,test,195,,,105
50,scifact,,21.462528736689517,minmax_fusion,0.6922140822140823,0.7194181082212252,0.9158974358974359,181,test,195,,,105
50,scifact,0.8,21.462528736689517,validation_weighted_fusion,0.6807753357753358,0.7123150837067826,0.8825641025641026,181,test,195,0.6408919123204838,0.6846070167224076,105
100,scifact,,5.8914951966774725,bm25,0.6407244607244608,0.6762632809912035,0.875897435897436,19,test,195,,,105
100,scifact,,15.571033540012044,dense,0.6284452584452584,0.6673698109830799,0.9358974358974359,19,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6582885632885633,0.6973211422217124,0.9615384615384616,19,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.6780606430606432,0.7109021174384608,0.9615384615384616,19,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.6826048026048026,0.7120085340374805,0.9512820512820512,19,test,195,,,105
100,scifact,0.5,21.462528736689517,validation_weighted_fusion,0.6780606430606432,0.7109021174384608,0.9615384615384616,19,test,195,0.6676417233560091,0.6947262297343662,105
100,scifact,,5.8914951966774725,bm25,0.6317501017501017,0.6680093338221503,0.8774358974358974,31,test,195,,,105
100,scifact,,15.571033540012044,dense,0.6066076516076516,0.646947605594106,0.9384615384615385,31,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6503886853886854,0.692661341479989,0.9630769230769232,31,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.6816931216931217,0.7158863999464887,0.9641025641025641,31,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.674051689051689,0.7090921147373445,0.9538461538461539,31,test,195,,,105
100,scifact,0.8,21.462528736689517,validation_weighted_fusion,0.6717989417989417,0.7104719540493929,0.9384615384615385,31,test,195,0.6759901738473166,0.7078568002198083,105
100,scifact,,5.8914951966774725,bm25,0.642085877085877,0.6710462285952398,0.8851282051282051,47,test,195,,,105
100,scifact,,15.571033540012044,dense,0.613880748880749,0.650618204559322,0.9179487179487179,47,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6515059015059015,0.6895253510230032,0.9528205128205128,47,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.6800264550264551,0.711439222379912,0.9538461538461539,47,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.6789153439153439,0.7082905884907871,0.9435897435897436,47,test,195,,,105
100,scifact,0.5,21.462528736689517,validation_weighted_fusion,0.6800264550264551,0.711439222379912,0.9538461538461539,47,test,195,0.6639909297052153,0.6937287491288139,105
100,scifact,,5.8914951966774725,bm25,0.612903947903948,0.6490266366394436,0.8810256410256411,73,test,195,,,105
100,scifact,,15.571033540012044,dense,0.5745909645909646,0.6146213928715087,0.9076923076923077,73,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6193671143671143,0.6644315326638498,0.9476923076923077,73,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.6501973951973952,0.6875193375096269,0.9487179487179487,73,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.6468355718355718,0.681491506145194,0.9282051282051282,73,test,195,,,105
100,scifact,0.8,21.462528736689517,validation_weighted_fusion,0.6522832722832723,0.6915034385326783,0.9076923076923077,73,test,195,0.7122335600907029,0.7430840433222783,105
100,scifact,,5.8914951966774725,bm25,0.6305331705331706,0.6574570782604745,0.8741880341880341,109,test,195,,,105
100,scifact,,15.571033540012044,dense,0.5972059422059423,0.6367495721575601,0.9230769230769231,109,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6341290191290191,0.6722908254981367,0.9435897435897436,109,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.6686874236874237,0.6967647858862412,0.9435897435897436,109,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.6625844525844525,0.6913396455232019,0.9333333333333333,109,test,195,,,105
100,scifact,0.8,21.462528736689517,validation_weighted_fusion,0.6638949938949938,0.6994749551606547,0.9230769230769231,109,test,195,0.6906689342403628,0.7282797981560364,105
100,scifact,,5.8914951966774725,bm25,0.6426048026048026,0.673843206476677,0.8885470085470086,149,test,195,,,105
100,scifact,,15.571033540012044,dense,0.6071998371998373,0.6435197528003891,0.9153846153846154,149,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6600691900691901,0.6980726749301474,0.9451282051282052,149,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.6897395197395197,0.7171316061231553,0.9461538461538461,149,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.6862372812372812,0.713307792315947,0.9358974358974359,149,test,195,,,105
100,scifact,0.4,21.462528736689517,validation_weighted_fusion,0.6851119251119252,0.7134514231690223,0.9338461538461538,149,test,195,0.6518367346938775,0.6861577808503755,105
100,scifact,,5.8914951966774725,bm25,0.6620492470492471,0.6889792845861449,0.9082051282051282,181,test,195,,,105
100,scifact,,15.571033540012044,dense,0.6004680504680504,0.6469522986323201,0.9282051282051282,181,test,195,,,105
100,scifact,,21.462528736689517,rrf,0.6684574684574685,0.7054128487179606,0.957948717948718,181,test,195,,,105
100,scifact,,21.462528736689517,zscore_fusion,0.7006654456654456,0.7276867869360247,0.958974358974359,181,test,195,,,105
100,scifact,,21.462528736689517,minmax_fusion,0.6986731786731788,0.7241894077316176,0.9435897435897436,181,test,195,,,105
100,scifact,0.8,21.462528736689517,validation_weighted_fusion,0.6903825803825804,0.7250799137849464,0.9282051282051282,181,test,195,0.641477702191988,0.6807277321394947,105
200,scifact,,5.8914951966774725,bm25,0.6407244607244608,0.6762632809912035,0.875897435897436,19,test,195,,,105
200,scifact,,15.571033540012044,dense,0.6284452584452584,0.6673698109830799,0.9358974358974359,19,test,195,,,105
200,scifact,,21.462528736689517,rrf,0.6600691900691901,0.7009994584915361,0.9615384615384616,19,test,195,,,105
200,scifact,,21.462528736689517,zscore_fusion,0.6803378103378104,0.7151116730141783,0.9615384615384616,19,test,195,,,105
200,scifact,,21.462528736689517,minmax_fusion,0.6855962555962556,0.7181962495981452,0.9564102564102565,19,test,195,,,105
200,scifact,0.5,21.462528736689517,validation_weighted_fusion,0.6803378103378104,0.7151116730141783,0.9615384615384616,19,test,195,0.6692290249433106,0.6999893722252997,105
200,scifact,,5.8914951966774725,bm25,0.6317501017501017,0.6680093338221503,0.8774358974358974,31,test,195,,,105
200,scifact,,15.571033540012044,dense,0.6066076516076516,0.646947605594106,0.9384615384615385,31,test,195,,,105
200,scifact,,21.462528736689517,rrf,0.6515079365079365,0.6947042810718046,0.9641025641025641,31,test,195,,,105
200,scifact,,21.462528736689517,zscore_fusion,0.6832804232804234,0.7183385784793236,0.9538461538461539,31,test,195,,,105
200,scifact,,21.462528736689517,minmax_fusion,0.6756613756613756,0.7105461458424581,0.9487179487179487,31,test,195,,,105
200,scifact,0.8,21.462528736689517,validation_weighted_fusion,0.674037444037444,0.7146857124401808,0.9487179487179487,31,test,195,0.6767422524565381,0.7104097473787941,105
200,scifact,,5.8914951966774725,bm25,0.642085877085877,0.6710462285952398,0.8851282051282051,47,test,195,,,105
200,scifact,,15.571033540012044,dense,0.613880748880749,0.650618204559322,0.9179487179487179,47,test,195,,,105
200,scifact,,21.462528736689517,rrf,0.6531949531949532,0.6931120341823264,0.958974358974359,47,test,195,,,105
200,scifact,,21.462528736689517,zscore_fusion,0.6833781033781033,0.7174565738386663,0.9487179487179487,47,test,195,,,105
200,scifact,,21.462528736689517,minmax_fusion,0.6821204721204721,0.7132722237133291,0.9487179487179487,47,test,195,,,105
200,scifact,0.7,21.462528736689517,validation_weighted_fusion,0.68995522995523,0.7254188100631214,0.9487179487179487,47,test,195,0.659493575207861,0.695985864194429,105
200,scifact,,5.8914951966774725,bm25,0.612903947903948,0.6490266366394436,0.8810256410256411,73,test,195,,,105
200,scifact,,15.571033540012044,dense,0.5745909645909646,0.6146213928715087,0.9076923076923077,73,test,195,,,105
200,scifact,,21.462528736689517,rrf,0.6204863654863655,0.6664744722556655,0.958974358974359,73,test,195,,,105
200,scifact,,21.462528736689517,zscore_fusion,0.6525111925111925,0.6916288683502086,0.958974358974359,73,test,195,,,105
200,scifact,,21.462528736689517,minmax_fusion,0.6494708994708994,0.6859103046997219,0.9487179487179487,73,test,195,,,105
200,scifact,0.5,21.462528736689517,validation_weighted_fusion,0.6525111925111925,0.6916288683502086,0.958974358974359,73,test,195,0.7209070294784581,0.7436002951726716,105
200,scifact,,5.8914951966774725,bm25,0.6305331705331706,0.6574570782604745,0.8741880341880341,109,test,195,,,105
200,scifact,,15.571033540012044,dense,0.5972059422059423,0.6367495721575601,0.9230769230769231,109,test,195,,,105
200,scifact,,21.462528736689517,rrf,0.6352686202686202,0.675378312633152,0.9538461538461539,109,test,195,,,105
200,scifact,,21.462528736689517,zscore_fusion,0.6713919413919415,0.7032325238870372,0.9435897435897436,109,test,195,,,105
200,scifact,,21.462528736689517,minmax_fusion,0.6648351648351648,0.6954707439640319,0.9435897435897436,109,test,195,,,105
200,scifact,0.7,21.462528736689517,validation_weighted_fusion,0.6687016687016687,0.7034479682428216,0.9487179487179487,109,test,195,0.6989644746787604,0.7367888561464142,105
200,scifact,,5.8914951966774725,bm25,0.6426048026048026,0.673843206476677,0.8885470085470086,149,test,195,,,105
200,scifact,,15.571033540012044,dense,0.6071998371998373,0.6435197528003891,0.9153846153846154,149,test,195,,,105
200,scifact,,21.462528736689517,rrf,0.6611172161172161,0.701068528954662,0.9564102564102565,149,test,195,,,105
200,scifact,,21.462528736689517,zscore_fusion,0.6924379324379324,0.7237128192125729,0.9512820512820512,149,test,195,,,105
200,scifact,,21.462528736689517,minmax_fusion,0.6873341473341472,0.7167346605955145,0.9461538461538461,149,test,195,,,105
200,scifact,0.4,21.462528736689517,validation_weighted_fusion,0.6845624745624747,0.7179737253115823,0.9358974358974359,149,test,195,0.654625850340136,0.6901123807927713,105
